# frame t_err(m) r_err(deg) dx dy dz
2620 2.901014 6.082714 1.038160 0.061627 -2.708193
2621 2.919252 6.093344 1.053926 0.067895 -2.721518
2622 2.968072 6.058071 1.082871 0.071968 -2.762547
2623 3.022800 6.196474 1.101873 0.078887 -2.813712
2624 2.984449 6.136689 1.075837 0.079876 -2.782649
2625 2.923860 5.994726 1.062127 0.081890 -2.722891
2626 2.855749 5.904800 1.042253 0.076088 -2.657672
2627 2.743169 5.711371 1.003307 0.041627 -2.552766
2628 2.585529 5.684931 0.966248 -0.044863 -2.397773
2629 2.497628 5.485072 0.937192 -0.052332 -2.314536
2630 2.443638 5.554613 0.911508 -0.005669 -2.267265
2631 2.387418 5.767547 0.901231 0.008193 -2.210764
2632 2.303366 5.959393 0.875444 -0.024011 -2.130379
2633 2.237049 5.942114 0.865014 -0.079465 -2.061510
2634 2.240255 5.976245 0.886398 -0.114837 -2.054228
2635 2.245651 6.081844 0.900179 -0.098360 -2.054982
2636 2.232953 5.997602 0.868227 -0.055167 -2.056506
2637 2.230569 5.897190 0.849922 -0.025081 -2.062145
2638 2.246428 5.920014 0.857681 -0.053591 -2.075560
2639 2.262474 5.973909 0.889849 -0.097300 -2.077857
2640 2.258916 5.951363 0.911524 -0.086982 -2.065008
2641 2.269767 5.959731 0.923897 -0.022563 -2.073101
2642 2.263373 5.899634 0.908809 0.058630 -2.072073
2643 2.246292 5.887684 0.889055 0.043382 -2.062408
2644 2.211383 5.737123 0.855620 -0.062923 -2.038178
2645 2.239546 5.684918 0.857655 -0.138110 -2.064200
2646 2.269565 5.748126 0.889356 -0.105600 -2.085383
2647 2.288593 5.821709 0.913045 -0.054008 -2.097878
2648 2.289751 5.742646 0.893179 -0.045075 -2.107880
2649 2.257901 5.733504 0.888525 -0.049271 -2.075141
2650 2.224635 5.936595 0.857236 -0.067319 -2.051735
2651 2.186155 5.964352 0.856966 -0.083452 -2.009458
2652 2.207476 5.815717 0.867224 -0.077700 -2.028505
2653 2.285658 5.768785 0.907822 -0.067766 -2.096545
2654 2.325652 5.840030 0.913332 -0.054554 -2.138108
2655 2.320657 5.807155 0.904392 -0.092785 -2.135161
2656 2.308654 5.860535 0.908117 -0.071037 -2.121358
2657 2.309981 5.860128 0.899842 -0.043118 -2.127073
2658 2.318026 5.889341 0.894236 -0.033453 -2.138333
2659 2.318525 5.983552 0.895441 -0.077101 -2.137241
2660 2.329975 6.023567 0.909073 -0.111114 -2.142434
2661 2.327678 5.961516 0.916929 -0.099525 -2.137152
2662 2.327917 5.947196 0.912304 -0.074298 -2.140415
2663 2.314788 5.921131 0.882340 -0.046306 -2.139527
2664 2.293977 5.952209 0.891184 -0.070727 -2.112610
2665 2.320445 6.013415 0.971934 0.020212 -2.106989
2666 2.320791 5.885870 1.006225 0.097215 -2.089051
2667 2.352944 5.920109 0.989267 0.093573 -2.132825
2668 2.340439 5.811746 0.971486 0.057334 -2.128517
2669 2.326157 5.801382 0.990931 0.063939 -2.103562
2670 2.341932 5.758304 1.022178 0.059704 -2.106236
2671 2.335097 5.762634 1.033474 0.119060 -2.090558
2672 2.366686 5.682144 1.027785 0.155435 -2.126194
2673 2.342990 5.557576 0.984307 0.120019 -2.122814
2674 2.349850 5.465057 0.972813 0.080102 -2.137525
2675 2.353629 5.383295 0.969556 0.088135 -2.142840
2676 2.370331 5.386498 0.991711 0.098529 -2.150644
2677 2.354643 5.366572 0.955200 0.109126 -2.149425
2678 2.345735 5.337484 0.922081 0.022960 -2.156783
2679 2.354987 5.245655 0.948794 -0.034998 -2.155117
2680 2.382156 5.128302 0.963476 -0.108080 -2.175936
2681 2.370760 5.311663 0.960485 -0.071754 -2.166292
2682 2.328189 5.515542 0.897824 -0.033217 -2.147853
2683 2.298862 5.613121 0.852123 0.002556 -2.135098
2684 2.319930 5.775971 0.856704 -0.039542 -2.155590
2685 2.332948 5.859340 0.909372 -0.080723 -2.146898
2686 2.333468 5.783152 0.945642 -0.042016 -2.132854
2687 2.334490 5.794523 0.966364 -0.029702 -2.124877
2688 2.331440 5.872814 0.970865 0.004331 -2.119673
2689 2.334213 5.873295 0.973133 0.068517 -2.120582
2690 2.351094 5.876869 0.986174 0.107971 -2.131536
2691 2.376768 5.823065 1.012543 0.119157 -2.146994
2692 2.393998 5.857204 1.028600 0.178107 -2.154411
2693 2.428481 5.793581 1.034879 0.179136 -2.189624
2694 2.425534 5.788749 1.022771 0.149211 -2.194286
2695 2.409348 5.755340 1.005493 0.194941 -2.180812
2696 2.374873 5.724557 0.981548 0.157658 -2.156786
2697 2.354447 5.684972 0.967280 0.107028 -2.143906
2698 2.361918 5.721277 0.963801 -0.011832 -2.156294
2699 2.359555 5.560683 0.926293 -0.143160 -2.165407
2700 2.366715 5.403270 0.904541 -0.186452 -2.179078
2701 2.372135 5.255641 0.917974 -0.161132 -2.181372
2702 2.341696 5.145272 0.905959 -0.061059 -2.158483
2703 2.266318 4.988440 0.914266 -0.045485 -2.073221
2704 2.128692 4.933436 0.887001 -0.018874 -1.934995
2705 2.000687 5.343479 0.830205 -0.033502 -1.819996
2706 1.837272 5.687878 0.702558 -0.057470 -1.696666
2707 1.770062 6.036528 0.459313 0.067074 -1.708114
2708 1.763675 6.185335 0.406123 0.088605 -1.713991
2709 1.788015 6.495733 0.403104 0.091572 -1.739575
2710 1.773959 6.332462 0.400923 0.071868 -1.726564
2711 1.709670 6.408364 0.408290 0.053933 -1.659325
2712 1.611099 6.404008 0.392399 0.053125 -1.561678
2713 1.571309 6.472541 0.380167 0.065657 -1.523212
2714 1.548195 6.549614 0.362035 0.067187 -1.503770
2715 1.581219 6.703099 0.356318 0.071492 -1.538889
2716 1.594754 7.005774 0.355212 0.069286 -1.553147
2717 1.581955 7.322144 0.336475 0.087944 -1.543253
2718 1.579808 7.441226 0.327884 0.096815 -1.542373
2719 1.560042 7.447954 0.326568 0.093183 -1.522630
2720 1.565083 7.524732 0.323011 0.092214 -1.528609
2721 1.591313 7.753035 0.337743 0.097131 -1.552022
2722 1.587925 7.968679 0.344214 0.097641 -1.547090
2723 1.553720 7.776976 0.328266 0.087638 -1.516115
2724 1.522130 7.688035 0.318935 0.102639 -1.484798
2725 1.509151 7.619627 0.307162 0.083089 -1.475224
2726 1.520194 7.605888 0.313983 0.071532 -1.485694
2727 1.519073 7.452902 0.325581 0.065366 -1.482332
2728 1.513992 7.337125 0.325698 0.067571 -1.476999
2729 1.520845 7.328338 0.314759 0.070517 -1.486245
2730 1.545823 7.575238 0.324426 0.082394 -1.509148
2731 1.533960 7.612518 0.322015 0.080155 -1.497637
2732 1.487412 7.477803 0.311098 0.073478 -1.452657
2733 1.469348 7.266088 0.291423 0.055788 -1.439077
2734 1.449408 7.269338 0.291818 0.045358 -1.419003
2735 1.453197 7.442574 0.285021 0.053127 -1.423981
2736 1.476718 7.432001 0.277416 0.056439 -1.449328
2737 1.465044 7.458619 0.273515 0.047928 -1.438487
2738 1.462131 7.411237 0.262240 0.056301 -1.437320
2739 1.456126 7.229346 0.268115 0.063834 -1.429805
2740 1.430517 7.044198 0.261975 0.050423 -1.405420
2741 1.424708 7.087252 0.259141 0.049047 -1.400084
2742 1.453385 7.152288 0.245022 0.039541 -1.432036
2743 1.445539 7.280763 0.233402 0.038064 -1.426063
2744 1.437388 7.099582 0.216643 0.044308 -1.420277
2745 1.381141 7.102810 0.224720 0.031570 -1.362371
2746 1.274832 7.218987 0.167265 0.102388 -1.259657
2747 1.035995 5.937192 0.082067 0.082813 -1.029414
2748 0.654079 2.667259 -0.028510 -0.085020 -0.647903
2749 0.266420 1.250144 -0.035773 -0.157342 -0.211999
2750 0.247964 2.221380 -0.012517 -0.130093 -0.210725
2751 0.257601 1.686006 0.007784 -0.096993 -0.238516
2752 0.243873 1.088848 0.012581 -0.082392 -0.229189
2753 0.239938 1.037300 0.002340 -0.081261 -0.225747
2754 0.245266 1.141519 0.017682 -0.117619 -0.214496
2755 0.256513 1.223967 0.033376 -0.140638 -0.211910
2756 0.275740 1.118605 0.056793 -0.128071 -0.237497
2757 0.279888 1.057696 0.059435 -0.115359 -0.247986
2758 0.297175 1.129120 0.056990 -0.137965 -0.256965
2759 0.295001 1.263882 0.064712 -0.149343 -0.246038
2760 0.268081 1.550461 0.062813 -0.120720 -0.230973
2761 0.267873 1.568102 0.062381 -0.074023 -0.249771
2762 0.287565 1.321337 0.035833 -0.062166 -0.278469
2763 0.266363 1.070780 0.022808 -0.094037 -0.248165
2764 0.256369 0.802840 0.025591 -0.107583 -0.231292
2765 0.264260 0.900135 0.048075 -0.105971 -0.237259
2766 0.270686 1.023597 0.044075 -0.092866 -0.250408
2767 0.272601 0.985599 0.032302 -0.084845 -0.257039
2768 0.256899 0.792409 0.021551 -0.078498 -0.243661
2769 0.275061 0.794475 0.037261 -0.081764 -0.259971
2770 0.272567 1.150951 0.037893 -0.092655 -0.253520
2771 0.293067 1.117239 0.030436 -0.111388 -0.269359
2772 0.293305 1.059421 -0.002135 -0.104977 -0.273867
2773 0.265374 1.004912 -0.008670 -0.096964 -0.246872
2774 0.254463 0.929456 0.018788 -0.098418 -0.233907
2775 0.263161 0.833628 0.016927 -0.098931 -0.243270
2776 0.274951 0.730473 0.006876 -0.101749 -0.255339
2777 0.281620 0.983882 0.003695 -0.114312 -0.257350
2778 0.283737 1.196753 0.018215 -0.117013 -0.257842
2779 0.278036 1.364386 0.018791 -0.106101 -0.256308
2780 0.282105 1.327330 0.017699 -0.103121 -0.261985
2781 0.266510 1.218907 -0.002734 -0.103413 -0.245613
2782 0.269726 1.167877 -0.016699 -0.110988 -0.245265
2783 0.283265 1.078518 -0.007845 -0.118956 -0.256957
2784 0.276269 1.133336 -0.000597 -0.114388 -0.251475
2785 0.280739 1.179143 0.020884 -0.102400 -0.260562
2786 0.296398 1.385705 0.024937 -0.089095 -0.281588
2787 0.303803 1.515774 0.029322 -0.094736 -0.287161
2788 0.327650 1.667333 0.039789 -0.095768 -0.310806
2789 0.344447 1.900374 0.044191 -0.100356 -0.326526
2790 0.324673 1.786272 0.019631 -0.116445 -0.302436
2791 0.290660 1.429576 0.005283 -0.107590 -0.269963
2792 0.295563 1.278308 0.016492 -0.086324 -0.282195
2793 0.305189 1.169562 0.025433 -0.078780 -0.293747
2794 0.323721 1.217393 0.018098 -0.096038 -0.308617
2795 0.331640 1.182056 0.024854 -0.113083 -0.310773
2796 0.344966 1.290001 0.056805 -0.099886 -0.325266
2797 0.395459 1.445850 0.085646 -0.074838 -0.378750
2798 0.400341 1.600144 0.055857 -0.062639 -0.391445
2799 0.383268 1.571698 0.028028 -0.082552 -0.373221
2800 0.334167 1.555488 0.021800 -0.085299 -0.322361
2801 0.334187 1.111618 0.038594 -0.081927 -0.321683
2802 0.356909 1.217512 0.060918 -0.101334 -0.336756
2803 0.369848 1.523317 0.063064 -0.106847 -0.348417
2804 0.402982 1.332187 0.066085 -0.096201 -0.385711
2805 0.396449 1.308762 0.045550 -0.074172 -0.386775
2806 0.419101 1.408375 0.063103 -0.079402 -0.406644
2807 0.416773 1.566411 0.061796 -0.095646 -0.400914
2808 0.398354 1.681282 0.057016 -0.089618 -0.383932
2809 0.386153 1.597959 0.040017 -0.060378 -0.379298
2810 0.377861 1.457171 0.031845 -0.052965 -0.372773
2811 0.374429 1.389750 0.035298 -0.083225 -0.363352
2812 0.368544 1.506089 0.016417 -0.106655 -0.352392
2813 0.359276 1.515531 0.012969 -0.102593 -0.344072
2814 0.371385 1.423675 0.033085 -0.105295 -0.354606
2815 0.386828 1.373305 0.027364 -0.081890 -0.377069
2816 0.388064 1.392729 0.011769 -0.076026 -0.380362
2817 0.350069 1.603412 0.001571 -0.080860 -0.340599
2818 0.347413 1.518335 -0.002871 -0.104155 -0.331420
2819 0.378111 1.367141 0.008604 -0.119502 -0.358627
2820 0.405693 1.484033 0.032306 -0.098528 -0.392218
2821 0.415273 1.546800 0.048697 -0.064216 -0.407377
2822 0.383222 1.586396 0.035128 -0.052155 -0.378028
2823 0.377176 1.457705 0.030069 -0.078862 -0.367612
2824 0.400983 1.438277 0.032767 -0.111196 -0.383861
2825 0.406552 1.488378 0.025223 -0.100276 -0.393183
2826 0.384092 1.521937 0.010316 -0.062223 -0.378878
2827 0.351097 1.725950 0.018125 -0.073747 -0.342786
2828 0.372370 1.819874 0.010937 -0.087566 -0.361763
2829 0.403269 1.692303 0.012207 -0.098405 -0.390888
2830 0.407639 1.665342 0.014840 -0.094154 -0.396339
2831 0.387126 1.641989 0.013818 -0.081210 -0.378260
2832 0.380847 1.608108 0.017562 -0.068320 -0.374258
2833 0.391054 1.586075 0.026337 -0.053844 -0.386433
2834 0.392930 1.495400 0.059129 -0.062572 -0.383383
2835 0.380046 1.329158 0.036420 -0.064594 -0.372741
2836 0.365757 1.277011 0.028706 -0.056481 -0.360227
2837 0.357094 1.344158 0.013590 -0.098218 -0.343052
2838 0.392335 1.453625 0.037625 -0.103861 -0.376463
2839 0.424417 1.734549 0.071317 -0.085635 -0.409524
2840 0.417013 1.601678 0.059815 -0.033683 -0.411324
2841 0.385266 1.360578 0.050357 -0.045475 -0.379244
2842 0.378226 1.339550 0.052957 -0.073667 -0.367183
2843 0.379447 1.364005 0.055853 -0.071815 -0.368379
2844 0.405383 1.623292 0.058808 -0.065671 -0.395682
2845 0.405706 1.579739 0.051269 -0.060995 -0.397804
2846 0.404064 1.539160 0.051036 -0.081969 -0.392357
2847 0.400041 1.458235 0.057324 -0.086434 -0.386362
2848 0.401412 1.515188 0.063779 -0.072863 -0.389557
2849 0.412973 1.523583 0.069523 -0.075178 -0.400077
2850 0.416900 1.578298 0.067287 -0.062738 -0.406622
2851 0.437283 1.665608 0.069696 -0.051328 -0.428631
2852 0.435398 1.519246 0.047402 -0.066067 -0.427738
2853 0.415233 1.275499 0.030785 -0.081621 -0.405966
2854 0.406001 1.084916 0.025016 -0.080174 -0.397220
2855 0.410790 1.086731 0.032319 -0.063689 -0.404533
2856 0.408229 0.877099 0.047204 -0.062364 -0.400667
2857 0.441616 0.993976 0.062003 -0.082074 -0.429469
2858 0.485051 1.307936 0.067551 -0.093139 -0.471207
2859 0.462364 1.474129 0.041483 -0.096146 -0.450350
2860 0.446658 1.310434 0.037175 -0.072587 -0.439150
2861 0.419227 1.166103 0.008202 -0.040988 -0.417138
2862 0.382030 1.016349 -0.002314 -0.045446 -0.379310
2863 0.373194 1.186664 -0.013451 -0.077576 -0.364795
2864 0.366926 1.263742 -0.010559 -0.094863 -0.354294
2865 0.369205 1.070742 0.014343 -0.036861 -0.367080
2866 0.394547 0.917458 0.061018 -0.004746 -0.389771
2867 0.416255 0.970454 0.068292 0.004459 -0.410590
2868 0.430027 1.105572 0.062741 -0.047087 -0.422811
2869 0.443379 1.245754 0.045460 -0.093398 -0.431039
2870 0.453677 1.338534 0.061020 -0.090084 -0.440436
2871 0.467957 1.538941 0.069790 -0.056737 -0.459232
2872 0.469175 1.457182 0.062683 -0.033759 -0.463742
2873 0.435570 1.253676 0.065064 -0.047788 -0.428024
2874 0.410883 1.103012 0.073181 -0.054674 -0.400599
2875 0.416774 1.080043 0.072671 -0.054346 -0.406775
2876 0.423027 1.013592 0.061598 -0.054070 -0.415011
2877 0.476416 1.105920 0.085475 -0.065866 -0.464034
2878 0.522216 1.260247 0.110595 -0.054597 -0.507442
2879 0.528257 1.535746 0.118685 -0.035412 -0.513533
2880 0.523227 1.705071 0.119281 -0.031545 -0.508472
2881 0.496119 1.595553 0.094686 -0.049568 -0.484470
2882 0.474444 1.407532 0.086642 -0.058471 -0.462786
2883 0.491596 1.156379 0.109525 -0.058169 -0.475697
2884 0.521325 1.056116 0.101964 -0.064514 -0.507170
2885 0.525410 1.300793 0.115899 -0.057567 -0.509224
2886 0.514821 1.301336 0.106663 -0.062178 -0.499797
2887 0.519375 1.311551 0.128450 -0.068819 -0.498512
2888 0.516104 1.388268 0.120643 -0.062677 -0.497875
2889 0.479799 1.476073 0.099172 -0.041453 -0.467604
2890 0.468739 1.240889 0.096319 -0.040547 -0.456941
2891 0.485932 1.043086 0.095812 -0.045553 -0.474209
2892 0.501235 1.083727 0.125880 -0.035425 -0.483876
2893 0.531925 1.098106 0.124478 -0.042057 -0.515442
2894 0.533208 0.798300 0.102653 -0.070157 -0.518509
2895 0.429610 0.689678 0.060546 -0.051996 -0.422131
2896 0.323636 1.419393 0.005227 -0.046102 -0.320293
2897 0.334441 1.763986 0.025833 -0.034833 -0.331617
2898 0.358875 1.905716 0.042574 -0.065967 -0.350181
2899 0.369599 1.843011 0.039936 -0.062448 -0.362090
2900 0.395090 1.683598 0.035027 -0.070474 -0.387172
2901 0.423180 1.497150 0.061173 -0.078177 -0.411373
2902 0.399170 1.689207 0.061147 -0.045018 -0.391882
2903 0.390474 1.987300 0.039130 -0.040270 -0.386416
2904 0.372316 1.907480 0.018702 -0.042499 -0.369409
2905 0.357319 2.188576 0.002842 -0.068587 -0.350663
2906 0.338706 2.430555 -0.016637 -0.076763 -0.329473
2907 0.334066 2.994467 -0.021096 -0.063924 -0.327214
2908 0.345088 3.109742 -0.029717 -0.043301 -0.341069
2909 0.347603 3.223650 -0.045906 -0.055713 -0.340025
2910 0.308728 3.161874 -0.022461 -0.063965 -0.301193
2911 0.306549 3.083905 0.003043 -0.064184 -0.299739
2912 0.343300 3.029642 0.004984 -0.058633 -0.338219
2913 0.350421 2.812676 0.001911 -0.048515 -0.347041
2914 0.325767 2.724509 0.003108 -0.042989 -0.322903
2915 0.326705 2.763503 0.025806 -0.065389 -0.319052
2916 0.365871 2.742321 0.036718 -0.051296 -0.360392
2917 0.370878 2.823069 0.006398 -0.057993 -0.366260
2918 0.326686 2.907308 -0.004760 -0.067094 -0.319686
2919 0.293643 2.663258 0.025938 -0.065887 -0.284978
2920 0.335117 2.659450 0.017579 -0.086663 -0.323239
2921 0.369694 2.540462 0.017901 -0.053199 -0.365408
2922 0.332714 2.594909 -0.014700 -0.018104 -0.331896
2923 0.317756 2.573022 -0.006527 -0.025456 -0.316668
2924 0.326655 2.483532 0.000312 -0.071188 -0.318804
2925 0.361563 2.567402 0.004219 -0.053460 -0.357565
2926 0.344844 2.765776 -0.011037 -0.031197 -0.343252
2927 0.320289 2.635099 -0.009640 -0.031281 -0.318612
2928 0.307356 2.497993 -0.003159 -0.014553 -0.306995
2929 0.317746 2.635819 0.003178 -0.028692 -0.316431
2930 0.340417 2.528316 0.003988 -0.042947 -0.337674
2931 0.352404 2.515365 0.009261 -0.042083 -0.349759
2932 0.318502 2.422993 0.003319 -0.029015 -0.317160
2933 0.288130 2.305813 -0.004820 -0.018102 -0.287520
2934 0.282299 2.104721 0.005523 -0.022908 -0.281314
2935 0.287894 2.180940 0.007790 -0.030637 -0.286153
2936 0.306494 2.223612 0.012683 -0.014742 -0.305877
2937 0.305642 2.429323 0.013765 -0.003298 -0.305315
2938 0.305845 2.504962 0.021386 -0.007596 -0.305001
2939 0.326153 2.575022 0.032146 -0.016695 -0.324136
2940 0.325834 2.478960 0.019071 -0.013392 -0.325000
2941 0.317318 2.407332 0.037620 0.005617 -0.315030
2942 0.332978 2.082858 0.066274 0.011069 -0.326129
2943 0.362811 2.037004 0.060293 0.003424 -0.357750
2944 0.375501 2.144798 0.041256 -0.004799 -0.373197
2945 0.331772 2.233837 0.023711 -0.019382 -0.330355
2946 0.322267 2.324358 0.021344 -0.024270 -0.320642
2947 0.334848 2.144904 0.042682 -0.007690 -0.332028
2948 0.348860 2.082161 0.049788 0.002451 -0.345280
2949 0.344977 2.337436 0.030078 0.014303 -0.343365
2950 0.314683 2.399763 0.009980 -0.002791 -0.314513
2951 0.299511 2.478586 0.005446 -0.026152 -0.298317
2952 0.303622 2.582120 0.013616 -0.032060 -0.301617
2953 0.309523 2.538378 0.022407 -0.020067 -0.308058
2954 0.323531 2.647337 0.009572 0.002849 -0.323377
2955 0.306878 2.693920 0.013817 0.002076 -0.306559
2956 0.305505 2.389863 0.051345 -0.002170 -0.301152
2957 0.301987 2.102219 0.073577 -0.022492 -0.292021
2958 0.305345 2.052744 0.068812 -0.012993 -0.297206
2959 0.314629 1.789873 0.058372 0.020439 -0.308490
2960 0.301930 2.034823 0.048063 0.007416 -0.297987
2961 0.278761 2.172380 0.046779 -0.007601 -0.274703
2962 0.302078 2.314579 0.025081 -0.011582 -0.300812
2963 0.298661 2.517005 0.009729 0.005632 -0.298449
2964 0.295226 2.496628 0.018379 0.010433 -0.294469
2965 0.290816 2.393425 0.031024 -0.001703 -0.289152
2966 0.279642 2.297887 0.036254 -0.002104 -0.277274
2967 0.277862 2.279678 0.033875 0.020345 -0.275037
2968 0.280466 2.184880 0.031608 0.033734 -0.276630
2969 0.298000 2.038735 0.056876 0.025639 -0.291396
2970 0.301107 1.778897 0.070661 0.014070 -0.292361
2971 0.282960 1.596143 0.056123 0.013804 -0.276995
2972 0.290969 1.820180 0.046058 0.018117 -0.286729
2973 0.309049 1.876608 0.067064 0.013887 -0.301365
2974 0.298944 1.764328 0.071973 0.017770 -0.289606
2975 0.292904 1.720343 0.069503 0.024100 -0.283516
2976 0.272560 1.504096 0.057980 0.031388 -0.264466
2977 0.276836 1.720560 0.051759 0.014582 -0.271564
2978 0.285926 1.808687 0.058793 0.023919 -0.278792
2979 0.278840 1.740423 0.042260 0.007075 -0.275528
2980 0.268883 1.727176 0.037736 0.015360 -0.265778
2981 0.268802 1.725818 0.048713 0.023959 -0.263263
2982 0.284288 1.826684 0.043750 0.030306 -0.279262
2983 0.277855 1.782994 0.051451 0.019702 -0.272338
2984 0.261154 1.728632 0.052366 0.018333 -0.255192
2985 0.268338 1.635568 0.053085 0.033878 -0.260844
2986 0.263497 1.679776 0.054364 0.028559 -0.256241
2987 0.265827 1.657909 0.080067 0.030748 -0.251610
2988 0.265643 1.467500 0.078364 0.014585 -0.253402
2989 0.257482 1.150681 0.067298 0.009477 -0.248351
2990 0.255839 1.277887 0.050225 0.003173 -0.250840
2991 0.261922 1.344766 0.039517 0.028383 -0.257364
2992 0.258832 1.523785 0.037823 0.012715 -0.255737
2993 0.253288 1.700216 0.046302 0.011447 -0.248757
2994 0.238366 1.659260 0.035247 0.035889 -0.232998
2995 0.265450 1.497514 0.060980 0.041101 -0.255060
2996 0.257283 1.467797 0.070671 0.017178 -0.246790
2997 0.257666 1.275743 0.060226 0.017226 -0.249936
2998 0.253888 1.370446 0.055515 0.013168 -0.247394
2999 0.250084 1.282105 0.062425 0.039185 -0.238976
3000 0.264907 1.231772 0.064153 0.050435 -0.252024
3001 0.260225 1.186114 0.031863 0.069750 -0.248670
3002 0.249658 1.323921 0.028001 0.054172 -0.242096
3003 0.232885 1.474225 0.031072 0.048680 -0.225611
3004 0.243948 1.528182 0.037731 0.021261 -0.240073
3005 0.245543 1.344681 0.035113 0.017721 -0.242372
3006 0.254282 1.199647 0.047320 0.043445 -0.246034
3007 0.262945 1.262881 0.052334 0.048480 -0.253083
3008 0.251217 1.049609 0.048219 0.058233 -0.239570
3009 0.233439 1.170714 0.052254 0.037680 -0.224374
3010 0.237024 1.157638 0.051279 0.030943 -0.229332
3011 0.251704 1.047784 0.064977 0.042674 -0.239399
3012 0.251110 1.085307 0.071151 0.037460 -0.237888
3013 0.248742 1.108603 0.060742 0.033354 -0.238894
3014 0.255351 1.138260 0.049157 0.048762 -0.245785
3015 0.265247 1.220749 0.052847 0.061066 -0.252654
3016 0.262282 1.231953 0.045928 0.034477 -0.255918
3017 0.247006 1.310626 0.046128 0.029435 -0.240869
3018 0.259529 1.408384 0.046369 0.051028 -0.250202
3019 0.244639 1.582104 0.031881 0.028110 -0.240919
3020 0.247747 1.575353 0.025498 0.019611 -0.245650
3021 0.267769 1.513777 0.037533 0.030841 -0.263326
